Elongation,Flatness,LeastAxisLength,MajorAxisLength,Maximum2DDiameterColumn,Maximum2DDiameterRow,Maximum2DDiameterSlice,Maximum3DDiameter,MeshVolume,MinorAxisLength,Sphericity,SurfaceArea,SurfaceVolumeRatio,VoxelVolume,10Percentile_T1,90Percentile_T1,Energy_T1,Entropy_T1,InterquartileRange_T1,Kurtosis_T1,Maximum_T1,MeanAbsoluteDeviation_T1,Mean_T1,Median_T1,Minimum_T1,Range_T1,RobustMeanAbsoluteDeviation_T1,RootMeanSquared_T1,Skewness_T1,TotalEnergy_T1,Uniformity_T1,Variance_T1,Autocorrelation_T1,JointAverage_T1,ClusterProminence_T1,ClusterShade_T1,ClusterTendency_T1,Contrast_T1,Correlation_T1,DifferenceAverage_T1,DifferenceEntropy_T1,DifferenceVariance_T1,JointEnergy_T1,JointEntropy_T1,Imc1_T1,Imc2_T1,Idm_T1,Idmn_T1,Id_T1,Idn_T1,InverseVariance_T1,MaximumProbability_T1,SumEntropy_T1,SumSquares_T1,GrayLevelNonUniformity_T1,GrayLevelNonUniformityNormalized_T1,GrayLevelVariance_T1,HighGrayLevelRunEmphasis_T1,LongRunEmphasis_T1,LongRunHighGrayLevelEmphasis_T1,LongRunLowGrayLevelEmphasis_T1,LowGrayLevelRunEmphasis_T1,RunEntropy_T1,RunLengthNonUniformity_T1,RunLengthNonUniformityNormalized_T1,RunPercentage_T1,RunVariance_T1,ShortRunEmphasis_T1,ShortRunHighGrayLevelEmphasis_T1,ShortRunLowGrayLevelEmphasis_T1,GrayLevelNonUniformity_T1,GrayLevelNonUniformityNormalized_T1,GrayLevelVariance_T1,HighGrayLevelZoneEmphasis_T1,LargeAreaEmphasis_T1,LargeAreaHighGrayLevelEmphasis_T1,LargeAreaLowGrayLevelEmphasis_T1,LowGrayLevelZoneEmphasis_T1,SizeZoneNonUniformity_T1,SizeZoneNonUniformityNormalized_T1,SmallAreaEmphasis_T1,SmallAreaHighGrayLevelEmphasis_T1,SmallAreaLowGrayLevelEmphasis_T1,ZoneEntropy_T1,ZonePercentage_T1,ZoneVariance_T1,DependenceEntropy_T1,DependenceNonUniformity_T1,DependenceNonUniformityNormalized_T1,DependenceVariance_T1,GrayLevelNonUniformity_T1,GrayLevelVariance_T1,HighGrayLevelEmphasis_T1,LargeDependenceEmphasis_T1,LargeDependenceHighGrayLevelEmphasis_T1,LargeDependenceLowGrayLevelEmphasis_T1,LowGrayLevelEmphasis_T1,SmallDependenceEmphasis_T1,SmallDependenceHighGrayLevelEmphasis_T1,SmallDependenceLowGrayLevelEmphasis_T1,10Percentile_T2,90Percentile_T2,Energy_T2,Entropy_T2,InterquartileRange_T2,Kurtosis_T2,Maximum_T2,MeanAbsoluteDeviation_T2,Mean_T2,Median_T2,Minimum_T2,Range_T2,RobustMeanAbsoluteDeviation_T2,RootMeanSquared_T2,Skewness_T2,TotalEnergy_T2,Uniformity_T2,Variance_T2,Autocorrelation_T2,JointAverage_T2,ClusterProminence_T2,ClusterShade_T2,ClusterTendency_T2,Contrast_T2,Correlation_T2,DifferenceAverage_T2,DifferenceEntropy_T2,DifferenceVariance_T2,JointEnergy_T2,JointEntropy_T2,Imc1_T2,Imc2_T2,Idm_T2,Idmn_T2,Id_T2,Idn_T2,InverseVariance_T2,MaximumProbability_T2,SumEntropy_T2,SumSquares_T2,GrayLevelNonUniformity_T2,GrayLevelNonUniformityNormalized_T2,GrayLevelVariance_T2,HighGrayLevelRunEmphasis_T2,LongRunEmphasis_T2,LongRunHighGrayLevelEmphasis_T2,LongRunLowGrayLevelEmphasis_T2,LowGrayLevelRunEmphasis_T2,RunEntropy_T2,RunLengthNonUniformity_T2,RunLengthNonUniformityNormalized_T2,RunPercentage_T2,RunVariance_T2,ShortRunEmphasis_T2,ShortRunHighGrayLevelEmphasis_T2,ShortRunLowGrayLevelEmphasis_T2,GrayLevelNonUniformity_T2,GrayLevelNonUniformityNormalized_T2,GrayLevelVariance_T2,HighGrayLevelZoneEmphasis_T2,LargeAreaEmphasis_T2,LargeAreaHighGrayLevelEmphasis_T2,LargeAreaLowGrayLevelEmphasis_T2,LowGrayLevelZoneEmphasis_T2,SizeZoneNonUniformity_T2,SizeZoneNonUniformityNormalized_T2,SmallAreaEmphasis_T2,SmallAreaHighGrayLevelEmphasis_T2,SmallAreaLowGrayLevelEmphasis_T2,ZoneEntropy_T2,ZonePercentage_T2,ZoneVariance_T2,DependenceEntropy_T2,DependenceNonUniformity_T2,DependenceNonUniformityNormalized_T2,DependenceVariance_T2,GrayLevelNonUniformity_T2,GrayLevelVariance_T2,HighGrayLevelEmphasis_T2,LargeDependenceEmphasis_T2,LargeDependenceHighGrayLevelEmphasis_T2,LargeDependenceLowGrayLevelEmphasis_T2,LowGrayLevelEmphasis_T2,SmallDependenceEmphasis_T2,SmallDependenceHighGrayLevelEmphasis_T2,SmallDependenceLowGrayLevelEmphasis_T2,OS1year
0.782590632,0.716542355,18.04774386,25.18726735,31.40063694,24.73863375,30.41381265,31.41655614,5927.625,19.71131947,0.695084576,2278.768916,0.384432031,5970,0.702967209,4.336584568,51820.25392,0.099443238,2.192703515,2.036907047,5.403399467,1.141803212,2.623821321,2.723312378,-0.905638278,6.309037745,0.885365462,2.946202562,-0.194900847,51820.25392,0.974537063,1.795671209,3.970869829,1.991882173,0.06066238,-0.035162002,0.022651582,0.009553381,0.405033842,0.009553381,0.077284899,0.009455023,0.974442495,0.118656431,-0.253336122,0.176248022,0.99522331,0.998089324,0.99522331,0.99681554,0.009553381,0.987105483,0.10910305,0.008051241,673.5940873,0.857998759,0.07100062,3.768902927,94.43336106,377.2273793,23.7348565,0.307774268,4.090761577,66.34551317,0.082419852,0.131194434,29.66667165,0.211693891,0.65926045,0.099802252,5.285714286,0.755102041,0.12244898,1.428571429,4961305.143,19844497.57,1240507.036,0.892857143,1,0.142857143,0.161646097,0.161646109,0.161646094,2.807354922,0.001172529,4233939.837,2.891664729,1889.556784,0.316508674,26.66386438,5817.986265,0.012731469,3.961306533,583.1021776,2329.978057,146.3832077,0.259673367,0.003091562,0.00991945,0.00138459,-0.493376976,2.966577005,17618.65538,0.850745999,2.3287891,1.98267703,5.186183453,1.164666796,1.085350948,0.81299305,-1.330318689,6.516502142,0.93348224,1.717473809,0.353846729,17618.65538,0.599834839,1.771729607,3.187588799,1.748886457,1.015824908,-0.571404711,0.633969646,0.118141146,0.684942407,0.118141146,0.519196433,0.103511453,0.520433151,1.303375066,-0.395900102,0.682725398,0.940929427,0.976371771,0.940929427,0.960619618,0.118141146,0.689815885,1.18523392,0.188027698,677.3122116,0.50130498,0.24934751,2.569971864,39.22504387,141.346181,13.6947596,0.607507034,4.074036559,202.6103177,0.145095003,0.226197375,17.39683289,0.34751677,0.767721063,0.242465696,5,0.555555556,0.222222222,2,2335837.444,8442432.444,809188.6944,0.75,1.666666667,0.185185185,0.380482444,0.401559282,0.375213234,2.641604168,0.001506781,1895384,4.421797843,882.4860204,0.14774586,38.83937779,3582.813494,0.20008258,3.170266198,484.8459735,1676.674703,186.8887912,0.457433451,0.004890915,0.012470455,0.00299603,1
0.794262467,0.580713697,9.257812763,15.94212915,18.43908891,16.55294536,15.29705854,19.62141687,1182.458333,12.66223483,0.687797945,786.2255412,0.664907607,1196,-0.760366499,0.59394896,448.4306114,0.964561724,0.66671164,7.16426309,3.767440319,0.441037274,-0.081545731,-0.134288587,-1.819360971,5.586801291,0.280605236,0.612325063,1.128194866,448.4306114,0.524362144,0.368292277,2.024833462,1.373749591,0.848026917,0.325746309,0.743164021,0.192830625,0.5877007,0.192830625,0.697985212,0.153919922,0.378082755,1.639529335,-0.27994619,0.630524997,0.903584687,0.961433875,0.903584687,0.935723125,0.192830625,0.529835096,1.44669871,0.233998661,217.5913271,0.502409262,0.248795369,2.411951618,13.7958488,26.9036148,10.51890729,0.647012096,3.475748812,99.81697827,0.221878746,0.362040134,4.661442084,0.44684061,1.189436347,0.261191675,1.666666667,0.555555556,0.222222222,3,249400,464700,195575,0.5,1,0.333333333,0.083335507,0.333340152,0.020834346,1.584962501,0.002508361,90464.88889,5.367360502,61.42307692,0.051357088,43.14377636,627.1371237,0.237818928,2.168896321,352.4448161,688.6404682,268.395903,0.70777592,0.007618196,0.020433996,0.004414246,-0.101425736,1.168499446,610.765835,0.581139129,0.578326792,3.901061796,2.63364172,0.388964946,0.489135264,0.432568312,-1.179068685,3.812710404,0.245766064,0.712532296,0.259948592,610.765835,0.760902537,0.268448967,3.509289083,1.861188962,0.610604411,-0.367790263,0.329432287,0.148555605,0.375833077,0.148555605,0.597960613,0.125226772,0.635779282,1.07240671,-0.152565837,0.370528127,0.925722198,0.970288879,0.925722198,0.950481465,0.148555605,0.786911159,0.923851105,0.119496973,238.6479324,0.610332591,0.194833705,3.202218982,18.06861039,68.77364247,5.392352368,0.449445254,3.312438766,85.56404099,0.209484287,0.325724151,6.539173496,0.426111819,1.168677177,0.24047048,1,0.5,0.25,2.5,550592.5,2160536.5,148106.5,0.625,1,0.5,1.84E-05,1.98E-05,1.80E-05,1,0.00166251,188790.25,4.669563395,82.05403159,0.06820784,43.64553703,915.3657523,0.119548731,3.583541147,387.0498753,1493.668329,110.3952618,0.354114713,0.006254679,0.017072417,0.003550245,1
0.22912572,0.160653883,10.15622041,63.21802027,22.13594362,49.64876635,17.02938637,52.77309921,2158.041667,14.4848744,0.4780587,1689.310372,0.782797848,2217,-1.047124481,0.52021234,931.4683253,0.994861782,0.757187724,3.663556997,1.31757164,0.485146025,-0.16405849,-0.051699683,-2.513840914,3.831412554,0.32147603,0.648188317,-0.850308589,931.4683253,0.503557311,0.393232906,2.181171789,1.427187631,0.813963678,0.195616024,0.77771935,0.20078221,0.589292463,0.20078221,0.715562708,0.158864114,0.351885106,1.69582272,-0.277126373,0.637786526,0.899608895,0.959843558,0.899608895,0.933072597,0.20078221,0.472421263,1.49504051,0.24462539,440.6523674,0.5024422,0.2487789,2.597099814,10.6911236,22.82765272,7.656991326,0.600725047,3.362786803,213.2813929,0.235200222,0.395683703,3.441782409,0.450479786,1.259650483,0.248187112,4,0.5,0.25,2.5,151524.625,347653.75,102492.3438,0.625,1.25,0.15625,0.255140694,0.645143894,0.157639893,3,0.00360848,74726.35938,5.447066922,103.293189,0.046591425,36.93567828,1116.386558,0.248221345,2.373477673,316.2341001,672.1705007,227.25,0.656630582,0.008093809,0.021395815,0.004768307,0.474476427,2.333782673,5518.359602,0.130209625,1.034234285,3.245792414,4.323180199,0.594979981,1.389230773,1.373205304,-0.45268029,4.775860488,0.420551373,1.576980589,0.410547171,5518.359602,0.964597607,0.556905638,3.95035577,1.986605427,0.076562562,-0.04762734,0.033936431,0.018921024,0.280394721,0.018921024,0.134963654,0.018553822,0.955017451,0.190222133,-0.142346376,0.159679767,0.990539488,0.996215795,0.990539488,0.993692992,0.018921024,0.977144916,0.17130111,0.013214364,515.2990259,0.888997265,0.055501368,3.822789666,24.00918382,95.72788055,6.079509636,0.294302584,3.234590054,84.65813353,0.142347139,0.260477693,7.184632641,0.282779385,0.979316944,0.108644995,8.666666667,0.722222222,0.138888889,1.5,201450.9167,805687.1667,50391.85417,0.875,2.333333333,0.194444444,0.396041815,0.39604226,0.396041704,2.584962501,0.005407841,167256.7431,4.099157813,197.5308698,0.089017967,36.14153768,2140.442091,0.017701196,3.945921586,445.29653,1778.995944,111.8716764,0.263519603,0.006528308,0.01690059,0.003935237,1
0.578929209,0.151706134,17.34849288,114.3559089,37.21558813,70.9365914,43.829214,83.58827669,1798.791667,66.20397586,0.455911802,1568.882918,0.872187117,1884,0.246784425,1.088688612,1073.379296,0.238972604,0.449703932,6.594256976,2.603359222,0.276848009,0.658673734,0.684494764,-1.590768099,4.194127321,0.184353479,0.754807415,-0.798762262,1073.379296,0.92452928,0.135883145,3.89277385,1.969986863,0.207992301,-0.121812205,0.082056861,0.034373479,0.400538113,0.034373479,0.212839499,0.033071723,0.908713107,0.343278377,-0.22719088,0.269098186,0.98281326,0.993125304,0.98281326,0.988542174,0.034373479,0.952800123,0.308904897,0.029107585,451.4781031,0.816772856,0.091613572,3.692956617,18.85176276,74.69797203,4.890210444,0.326760846,3.204316775,93.61019187,0.163789374,0.292911971,5.873908342,0.342423898,1.127298862,0.146205157,6.666666667,0.555555556,0.222222222,2,100874,403090.5,25319.875,0.75,2,0.166666667,0.343233442,0.343250571,0.343229159,2.918295834,0.006369427,76225,4.333637449,138.1719745,0.073339689,39.89372343,1741.813163,0.03773536,3.882165605,415.6443737,1655.07431,105.7868896,0.279458599,0.007158172,0.018884031,0.004226707,0.331724524,1.522058904,1724.250803,0.173817327,0.56486845,3.580284044,2.832413912,0.36430746,0.832366007,0.760258496,-0.670912564,3.503326476,0.243355318,0.956157364,0.47935757,1724.250803,0.949388192,0.221403736,3.924348495,1.979290411,0.128402375,-0.077663635,0.054058544,0.027045474,0.330542921,0.027045474,0.177854078,0.02626387,0.933184121,0.264880413,-0.174450199,0.206550262,0.986477263,0.994590905,0.986477263,0.990984842,0.027045474,0.965767674,0.237834939,0.020276005,469.0437186,0.865515542,0.067242229,3.78222774,19.49774619,77.51862552,4.992526353,0.304443065,3.151585812,89.41032729,0.159931704,0.286891264,6.073298018,0.333093325,1.15391329,0.127888333,7.461538462,0.573964497,0.213017751,1.923076923,97788.15385,390968.2308,24493.13462,0.769230769,1.923076923,0.147928994,0.339615842,0.339631967,0.339611811,3.085055103,0.006892895,76740.84024,4.267736185,143.028632,0.075837027,39.19212954,1790.546129,0.025305904,3.922057264,421.0360551,1679.882821,106.3243637,0.269485684,0.007317057,0.019424323,0.004290241,0
0.753544949,0.42650457,20.22127449,47.41162438,32.38826948,44.59820624,54.08326913,61.06553856,2181,35.72679006,0.276413864,2942.352803,1.349084275,2347,0.319097209,1.152512693,1803.213197,0.278470931,0.3725999,10.25255387,1.772128224,0.2798196,0.775388363,0.850346565,-1.707829475,3.4799577,0.163142622,0.876530422,-2.018370863,1803.213197,0.908343044,0.167078467,3.888709689,1.96725382,0.294478069,-0.163074304,0.100485741,0.026103544,0.581537758,0.026103544,0.172894492,0.025367216,0.911338141,0.336828159,-0.370851666,0.372083776,0.986948228,0.994779291,0.986948228,0.991298819,0.026103544,0.954202048,0.310724615,0.031647321,821.0424785,0.840839925,0.079580038,3.738343979,9.642687988,37.96626217,2.561794442,0.315414005,2.724593374,260.0152373,0.25967963,0.415653371,3.403993881,0.491203587,1.761709998,0.173576984,16.29032258,0.525494277,0.237252862,2.838709677,98778.74194,394900.6129,24748.27419,0.540322581,2.870967742,0.092611863,0.223692216,0.544858241,0.14340071,4.235981391,0.013208351,93046.78668,4.782830508,103.2709842,0.044001272,42.21881781,2131.881125,0.045828478,3.85556029,304.432467,1207.929697,78.55815935,0.286109928,0.012705546,0.041763434,0.005441074,-0.423415408,0.856245011,721.9108368,0.966714171,0.799512621,3.546749545,1.975789666,0.426658065,0.185893625,0.166328765,-2.374833107,4.350622773,0.315936206,0.554725048,-0.100033102,721.9108368,0.522893987,0.27316344,2.798461777,1.624062237,0.9093239,-0.354762867,0.790528822,0.147449871,0.685361029,0.147449871,0.594192561,0.124214505,0.406796149,1.540713085,-0.386070093,0.712579624,0.926275065,0.970510026,0.926275065,0.950850043,0.147449871,0.550337302,1.393263214,0.234494673,582.9758043,0.509404713,0.245297644,2.702770571,6.94733299,21.16026759,3.39409934,0.574307357,3.003101422,386.5627471,0.328752233,0.487835268,2.429037549,0.571775974,1.527317988,0.33289047,24.04166667,0.500868056,0.249565972,2.5625,35481.95833,133710.0833,10924.92708,0.609375,7.708333333,0.160590278,0.398051869,1.038808583,0.23786269,4.125814584,0.020460358,33093.19271,5.534480615,103.9624893,0.044314787,40.4464271,1226.709292,0.238553007,2.820971867,245.402387,744.6044331,120.6018755,0.544757033,0.020838085,0.056079095,0.012027832,0
0.739143579,0.653689926,26.3699996,40.34022635,45.35416188,38.89730068,42.20189569,51.32250968,18819.45833,29.81721929,0.67505368,5068.551868,0.269325067,18865,-1.107021761,0.257412183,10984.92349,0.747752931,0.550672621,8.488266194,1.327127457,0.43425361,-0.409342862,-0.338686734,-5.032977581,6.360105038,0.242382357,0.763080074,-1.664605029,10984.92349,0.664387975,0.414729622,1.546233663,1.200861793,0.975741637,0.565491651,0.52932097,0.112703432,0.648200326,0.112703432,0.504575592,0.099557569,0.57943023,1.185565271,-0.360963643,0.632630577,0.943648284,0.977459314,0.943648284,0.962432189,0.112703432,0.742786491,1.072861839,0.160506101,1827.314659,0.510909973,0.244545014,2.283612619,57.67094497,73.08008336,53.81866038,0.679096845,4.399377145,432.2011597,0.117016033,0.18964301,26.68624402,0.298309949,0.878130247,0.153354875,9.285714286,0.663265306,0.168367347,3.357142857,16828717.07,20206275.64,15984327.43,0.410714286,4,0.285714286,0.512009961,1.832486165,0.18189091,2.69951385,0.000742115,15012960.82,4.17278998,3123.73639,0.165583694,32.30217062,12533.67914,0.167806013,1.639915187,519.3553671,730.8705539,466.4765704,0.840021203,0.003802678,0.009538905,0.002368622,0.184088123,1.427314258,16496.94388,0.246505233,0.6053527,6.821056553,4.678657055,0.403735269,0.753916464,0.679784834,-3.008261681,7.686918736,0.25578299,0.935132915,0.788043842,16496.94388,0.92150459,0.306083534,3.867651332,1.962780464,0.25762073,-0.150421253,0.101952176,0.041380122,0.422915016,0.041380122,0.246930491,0.039587778,0.888746073,0.408040608,-0.221347437,0.301406957,0.979309939,0.991723976,0.979309939,0.986206626,0.041380122,0.942090403,0.366660486,0.035833075,1619.518754,0.675779744,0.162110128,3.388121753,114.2052048,454.3650443,29.16524496,0.402969562,4.537324788,192.5786526,0.078243881,0.126926135,45.50079604,0.239619166,0.530238642,0.166964297,27.06896552,0.933412604,0.033293698,1.103448276,11296133.34,45160614.28,2830013.112,0.974137931,4.034482759,0.139120095,0.329744336,0.329744336,0.329744336,3.354200289,0.001537238,10872960.66,2.986992949,5804.113491,0.307665703,26.0494169,17384.1841,0.039247705,3.877232971,587.735648,2333.789875,151.2220912,0.280691757,0.003455383,0.009262913,0.002003501,1
0.633565848,0.50924162,15.34901797,30.14093385,24.20743687,32.57299495,32.75667871,34.0881211,5466.75,19.0962663,0.656552574,2285.778229,0.41812379,5514,-0.365327239,0.268882018,588.5255467,0.946667036,0.323970253,12.79149018,1.626388311,0.216999683,-0.07726962,-0.091626987,-3.202769995,4.829158306,0.136049894,0.326700109,-1.238926279,588.5255467,0.536509763,0.100762367,1.992331307,1.351619367,0.96123054,0.429303425,0.786748917,0.125053589,0.725499674,0.125053589,0.540165474,0.108909969,0.435188778,1.465841651,-0.432739466,0.741538395,0.937473205,0.974989282,0.937473205,0.95831547,0.125053589,0.585853838,1.340788062,0.227950627,670.4337507,0.502177561,0.24891122,2.41589038,30.49120387,55.51284555,24.23579345,0.646027405,4.138719678,190.2781231,0.138778674,0.242138891,11.75676597,0.329592819,0.87289411,0.193767496,5.909090909,0.537190083,0.231404959,2.090909091,1466334.545,2545387.091,1196571.409,0.727272727,3,0.272727273,0.301363667,0.642954645,0.215965922,2.732158891,0.001994922,1215060.198,4.895251361,548.5937613,0.09949107,37.12625205,2958.314835,0.231745118,2.094668118,465.7979688,895.9448676,358.2612441,0.726332971,0.005023733,0.011588152,0.003382629,0.278518277,1.517333293,4859.258601,0.152593051,0.537981391,5.979144056,3.168551683,0.403253734,0.759613451,0.614276052,-2.409416199,5.577967882,0.242617002,0.940204093,1.098792395,4859.258601,0.956945044,0.306971142,3.929009567,1.980168126,0.142628176,-0.08309116,0.054763041,0.022989625,0.406699414,0.022989625,0.15686625,0.022431336,0.938692331,0.24838667,-0.23052915,0.240895316,0.988505187,0.995402075,0.988505187,0.992336792,0.022989625,0.968673314,0.225397045,0.019438166,698.2214418,0.824403048,0.087798476,3.707156839,72.55272651,289.2791788,18.37111342,0.32321079,4.039393639,78.96534713,0.090306507,0.153608262,23.6484159,0.22696821,0.697961226,0.109219956,8.2,0.82,0.09,1.3,2890646.1,11561058.9,723042.9,0.925,1.4,0.14,0.258130191,0.258130201,0.258130188,2.921928095,0.001819174,2588476.01,3.242742049,1350.143533,0.245614614,28.95575581,5260.326906,0.021527478,3.93396398,558.2403129,2225.369292,141.458068,0.266509005,0.003478562,0.010663342,0.001682367,1
0.850665347,0.553565487,7.265163926,13.12430796,13.60147051,15.29705854,15.29705854,15.65247584,625.375,11.16439399,0.699775751,505.381003,0.80812473,641,-0.689180017,-0.403805733,202.883759,-3.20E-16,0.13557905,6.200606972,-0.069034785,0.090306496,-0.548789025,-0.554449856,-1.273542643,1.204507858,0.057018356,0.562593392,0.027049127,202.883759,1,0.015341931,1,1,0,0,0,0,1,0,-3.20E-16,0,1,-3.20E-16,0,0,1,1,1,1,0,1,-3.20E-16,0,162.8461538,1,0,1,23.21983131,23.21983131,23.21983131,1,2.875044077,25.19542531,0.148250017,0.254050162,5.296291346,0.229822789,0.229822789,0.229822789,1,1,0,1,410881,410881,410881,1,1,1,2.43E-06,2.43E-06,2.43E-06,-3.20E-16,0.001560062,0,4.032122535,50.51638066,0.078808706,30.663248,641,0,1,446.6068643,446.6068643,446.6068643,1,0.0033583,0.0033583,0.0033583,1.207726312,3.206016374,3284.101114,-3.20E-16,1.179391325,2.47940101,4.641752243,0.651617825,2.12439302,2.001410067,0.537221253,4.10453099,0.488787755,2.261729934,0.417509191,3284.101114,1,0.602376593,1,1,0,0,0,0,1,0,-3.20E-16,0,1,-3.20E-16,0,0,1,1,1,1,0,1,-3.20E-16,0,162.6153846,1,0,1,22.92359352,22.92359352,22.92359352,1,2.884174745,25.1475396,0.148973296,0.253294992,5.28745156,0.227931051,0.227931051,0.227931051,1,1,0,1,412164,412164,412164,1,1,1,2.43E-06,2.43E-06,2.43E-06,-3.20E-16,0.001557632,0,4.034374502,50.22429907,0.078230995,30.42646131,642,0,1,447.1713396,447.1713396,447.1713396,1,0.003351162,0.003351162,0.003351162,0
0.625173972,0.478495675,31.79432739,66.44642592,63.60031446,43.41658669,66.94027188,67.78642932,18985.75,41.54057601,0.415883967,8275.554793,0.435882427,19138,-0.440743837,0.232668912,1742.39155,0.865115592,0.345317854,4.096206625,1.491638184,0.212911996,-0.124245832,-0.151528008,-1.508076906,2.99971509,0.14346346,0.301734245,0.590208929,1742.39155,0.59054249,0.075606528,1.747898536,1.275738,0.930206173,0.502748905,0.640164286,0.158630929,0.602525595,0.158630929,0.626432508,0.132711459,0.467890934,1.44428473,-0.299701283,0.624968624,0.920684536,0.968273814,0.920684536,0.947123024,0.158630929,0.644946536,1.285653802,0.199698804,2682.366909,0.510298381,0.244850809,2.285367401,30.45512262,44.39529206,26.97008026,0.67865815,3.903797436,1094.050126,0.203089506,0.274669003,15.7982662,0.443744893,1.10520361,0.278380214,31.49056604,0.594161623,0.202919188,3.150943396,1915753.887,2481839,1774232.608,0.462264151,6.924528302,0.130651477,0.331217247,1.069681823,0.146601103,4.092393317,0.002769359,1785364.765,4.867737236,1885.399519,0.098516016,46.50242385,11301.80217,0.204728755,1.861688787,440.8666527,708.7763089,373.8892387,0.784577803,0.006772714,0.016999483,0.004216022,-0.528179634,1.566816068,15618.95145,0.946222514,1.256582446,2.262034435,3.141687632,0.672778317,0.42360331,0.308282167,-1.589210272,4.730897903,0.509057308,0.903371357,0.32416866,15618.95145,0.536810199,0.636640044,2.765559612,1.610089509,0.923438076,-0.334030154,0.822009147,0.12941783,0.728151431,0.12941783,0.551593303,0.112053942,0.41223257,1.510961011,-0.433907949,0.749380183,0.935291085,0.974116434,0.935291085,0.956860723,0.12941783,0.545380594,1.381543182,0.237856744,2649.876451,0.553560543,0.223219728,2.990236908,28.59313263,82.23124546,15.18360442,0.502440773,4.120694247,681.2563179,0.138570668,0.25022206,10.85364399,0.318332272,0.983157293,0.152126017,18.57142857,0.663265306,0.168367347,3.357142857,2664652.321,8847020.821,1119060.196,0.410714286,8.5,0.303571429,0.553512189,1.993066543,0.1936236,3.017865053,0.001462981,2197431.249,5.019783983,1623.337008,0.084818277,34.54716088,10274.0104,0.231594901,2.906996186,454.5604786,1300.581796,243.0551492,0.523250954,0.004909226,0.015218188,0.002331985,1
0.866855366,0.633027426,22.52640548,35.58519673,39.11521443,37.85498646,39.84971769,42.62628297,15374.125,30.84721874,0.583153626,5127.371079,0.33350653,15411,-0.627211809,0.548190713,4197.427311,0.951511868,0.589481115,5.905941707,2.989667892,0.384905617,-0.071594824,-0.15391247,-1.209934592,4.199602485,0.248752672,0.521886643,1.296303025,4197.427311,0.533231159,0.267239849,2.059555879,1.374731091,0.935844319,0.372467773,0.807904144,0.129274786,0.724146065,0.129274786,0.550576972,0.111901801,0.419508735,1.49775321,-0.430380931,0.744126598,0.935362607,0.974145043,0.935362607,0.956908405,0.129274786,0.560631517,1.368478424,0.234294732,1756.174186,0.512265045,0.243867477,2.269332517,38.16812484,77.13455278,28.42651786,0.682666871,4.363279861,454.2248998,0.129297934,0.222468467,15.54690352,0.313169302,0.774682402,0.197791026,10.77777778,0.598765432,0.200617284,3.166666667,7007151.722,12405081.22,5657669.347,0.458333333,3.666666667,0.203703704,0.414645064,1.421311736,0.162978396,3.149673447,0.001167997,6274130.361,4.869526329,1601.365064,0.103910523,33.28727423,8217.625397,0.23338442,2.113295698,483.3982869,987.9852054,357.2515573,0.721676076,0.004509965,0.011224596,0.002831307,-0.45866459,2.205549717,25715.44306,0.864060867,1.802383017,1.868089382,2.9427917,0.902234616,0.780489657,0.637316227,-2.128822565,5.071614265,0.725950679,1.290754622,0.117338054,25715.44306,0.591226894,1.056883388,3.060290429,1.706758504,1.011413157,-0.536863326,0.709003939,0.119970166,0.710669724,0.119970166,0.52449203,0.104960846,0.480552102,1.378531735,-0.420766894,0.716583345,0.940014917,0.976005967,0.940014917,0.960009945,0.119970166,0.646773421,1.258561569,0.207243526,1785.960938,0.537652993,0.231173504,2.909153012,41.90058794,138.0502458,17.86317348,0.522711747,4.366764324,425.0283527,0.123687706,0.215314844,17.08280682,0.307781001,0.810774879,0.182032532,6.846153846,0.526627219,0.236686391,2.846153846,10726273.77,38654440.54,3744232.077,0.538461538,5.307692308,0.408284024,0.620036405,2.009361367,0.272705164,2.353533949,0.000842242,9316574.213,4.662898742,1889.342857,0.122406405,33.11914151,9125.587107,0.204386553,3.140719145,491.1567865,1592.258439,215.8813735,0.464820214,0.004130265,0.012161966,0.002122339,1
